epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
22,87900,0.062329,0.062787,-1.240045,1.1996,1.1994,0.3023,0.2645,0.1161,0.0344,13.27,15.3,234,120,88000,12.6
23,91900,0.074835,0.075469,-1.341519,1.2882,1.2876,0.4425,0.3862,0.1309,0.0347,15.02,17.0,248,114,92000,13.2
24,95900,0.088023,0.089735,-1.438813,1.3683,1.3686,0.3897,0.3658,0.1021,0.0184,11.92,13.9,299,157,96000,13.9
25,99900,,,,,,,,,,10.98,13.0,310,149,100000,14.1
26,103900,0.108023,0.109481,-1.735412,1.4581,1.4579,0.6799,0.5639,0.5663,0.0348,13.51,15.5,247,122,104000,14.7
27,107900,0.120450,0.122146,-2.016695,1.5610,1.5608,0.4964,0.4126,0.1859,0.0000,18.82,20.8,138,76,108000,15.4
28,111900,0.129254,0.130828,-2.252991,1.6752,1.6751,0.4868,0.4209,0.1413,0.0000,36.87,38.9,103,59,112000,16.1
29,115900,0.136535,0.138341,-2.383075,1.7608,1.7609,0.4686,0.5081,0.0846,0.0000,36.09,38.1,95,43,116000,16.7
30,119900,,,,,,,,,,41.97,44.0,90,51,120000,16.9
31,123900,0.149283,0.150848,-2.513268,1.9102,1.9100,0.5208,0.5328,0.0606,0.0000,39.08,41.1,109,85,124000,17.5
32,127900,0.162140,0.163404,-2.661339,2.0940,2.0940,0.5770,0.5720,0.0728,0.0000,36.92,38.9,90,58,128000,18.2
33,131900,0.188217,0.188593,-2.755962,2.3027,2.3031,0.6511,0.6865,0.0920,0.0000,41.73,43.7,94,32,132000,18.8
34,135900,0.198719,0.197876,-2.866902,2.4663,2.4659,0.5175,0.5287,0.0867,0.0000,39.98,42.0,57,14,136000,19.5
35,139900,,,,,,,,,,53.75,55.8,28,5,140000,19.7
36,143900,0.208149,0.206522,-3.057092,2.5769,2.5768,0.8960,0.8668,0.1172,0.0000,99.48,101.5,31,26,144000,20.3
37,147900,0.210160,0.208395,-3.122915,2.6881,2.6886,1.1283,1.0294,0.0927,0.0000,106.55,108.5,42,24,148000,21.0
38,151900,0.226919,0.224764,-3.187743,2.7951,2.7941,0.9658,0.8808,0.1228,0.0000,107.58,109.6,53,37,152000,21.7
39,155900,0.230416,0.229123,-3.320000,2.9194,2.9193,0.7713,0.7604,0.1356,0.0000,93.05,95.1,56,35,156000,22.3
40,159900,,,,,,,,,,69.29,71.3,48,18,160000,22.5
41,163900,0.242594,0.239806,-3.452049,3.0290,3.0293,0.7168,0.8090,0.1397,0.0000,76.08,78.1,49,18,164000,23.2
42,167900,0.240344,0.237218,-3.508837,3.1440,3.1437,0.9938,1.0418,0.1666,0.0000,80.85,82.8,33,10,168000,23.8
43,171900,0.255911,0.252792,-3.714200,3.2656,3.2658,1.0346,1.0286,0.1392,0.0000,94.15,96.1,48,27,172000,24.5
44,175900,0.259432,0.255179,-3.752265,3.3832,3.3837,0.8268,0.8864,0.2135,0.0000,95.48,97.5,42,25,176000,25.1
45,179900,,,,,,,,,,87.14,89.1,56,34,180000,25.3
46,183900,0.277440,0.272962,-3.861727,3.4827,3.4819,1.0644,1.0715,0.1383,0.0000,79.34,81.3,38,18,184000,26.0
47,187900,0.293405,0.287834,-3.986532,3.6057,3.6060,1.1831,1.1300,0.1366,0.0000,79.78,81.8,54,21,188000,26.6
48,191900,0.297011,0.290678,-4.087295,3.7189,3.7181,1.0860,1.0232,0.1391,0.0000,86.22,88.2,40,24,192000,27.3
49,195900,0.307593,0.303394,-4.210592,3.8299,3.8301,1.3627,1.3836,0.1417,0.0000,82.39,84.4,62,37,196000,28.0
50,199900,,,,,,,,,,77.40,79.4,40,15,200000,28.2
51,203900,0.315797,0.310353,-4.307549,3.9534,3.9533,1.0814,1.1250,0.2312,0.0000,80.52,82.5,64,43,204000,28.9
52,207900,0.325080,0.319942,-4.387397,4.0620,4.0617,0.9831,1.0030,0.1418,0.0000,72.62,74.6,39,19,208000,29.6
53,211900,0.338271,0.333762,-4.426703,4.1728,4.1733,1.2186,1.2201,0.1447,0.0000,74.38,76.4,58,31,212000,30.3
54,215900,0.350855,0.345868,-4.647374,4.2802,4.2794,1.1083,1.2518,0.1720,0.0000,76.63,78.6,43,25,216000,30.9
55,219900,,,,,,,,,,83.64,85.6,45,21,220000,31.1
56,223900,0.347987,0.344371,-4.773472,4.4119,4.4121,1.2052,1.2525,0.2139,0.0000,94.38,96.4,32,19,224000,31.8
57,227900,0.372351,0.367414,-4.787680,4.5048,4.5047,1.0913,1.2011,0.1662,0.0000,95.97,98.0,38,12,228000,32.4
58,231900,0.366084,0.361652,-5.061587,4.6262,4.6258,1.0612,1.2041,0.1709,0.0000,103.70,105.7,43,21,232000,33.1
59,235900,0.389637,0.384845,-5.133772,4.7495,4.7496,1.2748,1.3406,0.2899,0.0000,99.80,101.8,44,25,236000,33.7
60,239900,,,,,,,,,,89.08,91.1,39,27,240000,33.9
61,243900,0.393605,0.389135,-5.201385,4.8585,4.8585,1.9061,1.8825,0.2672,0.0000,92.11,94.1,35,26,244000,34.6
62,247900,0.423453,0.421362,-5.311263,4.9695,4.9698,1.7284,1.7998,0.2343,0.0000,95.67,97.7,43,18,248000,35.2
63,251900,0.406720,0.402908,-5.466174,5.1002,5.1000,1.2187,1.3289,0.2746,0.0000,103.05,105.0,42,17,252000,35.9
64,255900,0.423859,0.418836,-5.609860,5.2193,5.2188,1.3446,1.4340,0.2270,0.0000,90.80,92.8,55,25,256000,36.6
65,259900,,,,,,,,,,78.90,80.9,51,26,260000,36.8
66,263900,0.439536,0.434965,-5.702244,5.3265,5.3265,1.3925,1.5159,0.2061,0.0000,77.14,79.1,50,28,264000,37.4
67,267900,0.458604,0.456304,-5.823410,5.4396,5.4391,2.0922,2.1707,0.1977,0.0000,83.85,85.9,34,19,268000,38.0
68,271900,0.446896,0.443492,-5.928218,5.5489,5.5488,1.7131,1.7565,0.1674,0.0000,86.09,88.1,53,33,272000,38.7
69,275900,0.491047,0.486537,-6.053310,5.6702,5.6707,1.8618,1.8431,0.1767,0.0000,81.92,83.9,52,20,276000,39.4
70,279900,,,,,,,,,,75.93,77.9,60,26,280000,39.6
71,283900,0.477206,0.475607,-6.229571,5.8056,5.8055,2.0314,2.1166,0.2307,0.0000,71.57,73.6,42,26,284000,40.2
72,287900,0.491234,0.489195,-6.295793,5.8990,5.8988,1.5817,1.6949,0.1861,0.0000,76.71,78.7,59,30,288000,40.9
73,291900,0.517272,0.512913,-6.389247,6.0199,6.0199,1.8052,1.9164,0.3155,0.0000,77.15,79.1,41,22,292000,41.5
74,295900,0.538272,0.536619,-6.483294,6.1248,6.1249,1.8920,2.0287,0.2951,0.0000,78.08,80.1,49,29,296000,42.2
75,299900,,,,,,,,,,88.22,90.2,41,22,300000,42.4
76,303900,0.546196,0.544732,-6.564518,6.2244,6.2243,1.8188,1.9055,0.3890,0.0000,85.21,87.2,48,34,304000,43.0
77,307900,0.537150,0.536403,-6.805869,6.3518,6.3517,1.6608,1.7288,0.1871,0.0000,92.69,94.7,42,18,308000,43.7
78,311900,0.562344,0.559376,-6.842377,6.4582,6.4578,1.8663,1.9482,0.3036,0.0000,90.48,92.5,42,22,312000,44.4
79,315900,0.574576,0.570641,-7.003474,6.5652,6.5655,1.8902,1.9013,0.2269,0.0000,97.50,99.5,36,15,316000,45.0
80,319900,,,,,,,,,,94.44,96.4,43,23,320000,45.2
81,323900,0.587565,0.586687,-7.050944,6.7016,6.7016,2.0023,1.9374,0.2784,0.0000,92.46,94.5,41,25,324000,45.9
82,327900,0.621915,0.620723,-7.221720,6.7957,6.7953,3.0542,3.1865,0.3496,0.0000,102.60,104.6,25,15,328000,46.6
83,331900,0.622391,0.621110,-7.353266,6.9296,6.9298,2.2161,2.4112,0.3086,0.0000,117.42,119.4,33,7,332000,47.2
84,335900,0.611506,0.607939,-7.432873,7.0317,7.0313,1.9298,1.9707,0.2873,0.0000,118.73,120.7,33,9,336000,47.8
85,339900,,,,,,,,,,123.44,125.4,34,19,340000,48.0
86,343900,0.629291,0.627896,-7.549405,7.1629,7.1625,2.1789,2.3450,0.2615,0.0000,114.54,116.5,35,11,344000,48.7
87,347900,0.668966,0.668504,-7.652482,7.2381,7.2377,2.3655,2.4960,0.2354,0.0000,113.64,115.6,44,20,348000,49.4
88,351900,0.668452,0.667612,-7.736216,7.3701,7.3705,1.9887,2.0776,0.3129,0.0000,102.71,104.7,34,15,352000,50.0
89,355900,0.668998,0.669846,-7.850509,7.4804,7.4804,2.2869,2.4124,0.4045,0.0000,102.02,104.0,48,25,356000,50.7
90,359900,,,,,,,,,,86.65,88.6,54,27,360000,50.9
91,363900,0.679100,0.676716,-7.955804,7.5787,7.5789,3.0307,3.0697,0.3040,0.0000,69.35,71.3,69,37,364000,51.6
92,367900,0.728829,0.729519,-8.138736,7.6669,7.6669,2.7227,2.5982,0.6740,0.0000,56.52,58.5,69,33,368000,52.3
93,371900,0.719455,0.720255,-8.358353,7.8080,7.8073,2.2619,2.5022,0.5714,0.0000,54.70,56.7,71,31,372000,52.9
94,375900,0.699454,0.700653,-8.443212,7.9428,7.9434,2.4138,2.5891,0.4953,0.0000,54.37,56.4,79,38,376000,53.6
95,379900,,,,,,,,,,53.05,55.0,66,30,380000,53.8
96,383900,0.722510,0.724245,-8.533860,8.0243,8.0232,2.2036,2.5198,0.3882,0.0000,53.56,55.6,66,34,384000,54.5
97,387900,0.773726,0.772238,-8.656582,8.1737,8.1738,2.3790,2.4959,0.2970,0.0000,57.08,59.1,71,23,388000,55.1
98,391900,0.772300,0.772757,-8.711394,8.2864,8.2863,2.2588,2.4834,0.3629,0.0000,57.68,59.7,69,40,392000,55.8
99,395900,0.804083,0.803300,-8.856334,8.4186,8.4191,3.0357,3.2490,0.7858,0.0000,55.94,57.9,66,29,396000,56.5
100,399900,,,,,,,,,,52.56,54.6,79,31,400000,56.7
101,403900,0.829773,0.830436,-8.941273,8.5153,8.5144,3.0412,3.2471,0.8197,0.0000,51.70,53.7,74,33,404000,57.3
102,407900,0.837481,0.838131,-9.045074,8.6265,8.6259,2.8065,3.2504,0.5266,0.0000,56.32,58.3,65,27,408000,58.0
103,411900,0.871123,0.868739,-9.160771,8.7602,8.7598,4.2406,4.3507,0.3936,0.0000,57.49,59.5,63,26,412000,58.6
104,415900,0.853809,0.854545,-9.267504,8.8917,8.8913,3.2525,3.4304,0.6205,0.0000,56.48,58.5,81,43,416000,59.3
105,419900,,,,,,,,,,55.42,57.4,57,28,420000,59.5
106,423900,0.900093,0.903711,-9.353038,8.9809,8.9810,2.8279,3.3945,0.4770,0.0000,57.71,59.7,65,28,424000,60.2
107,427900,0.899330,0.903441,-9.467501,9.0911,9.0907,3.6758,4.0525,0.3116,0.0000,62.69,64.7,65,45,428000,60.8
108,431900,0.912209,0.917847,-9.608421,9.1923,9.1921,2.9121,3.1074,0.3507,0.0000,65.06,67.1,52,30,432000,61.5
109,435900,0.917102,0.924786,-9.690834,9.2858,9.2852,3.0567,3.4024,0.2365,0.0000,61.51,63.5,72,40,436000,62.1
110,439900,,,,,,,,,,60.18,62.2,65,31,440000,62.3
111,443900,0.904610,0.910321,-9.769107,9.4063,9.4071,3.0740,3.4534,0.2924,0.0000,61.77,63.8,60,32,444000,63.0
112,447900,0.920662,0.928823,-9.902104,9.4985,9.4971,3.5155,3.8288,0.4701,0.0000,56.32,58.3,72,33,448000,63.7
113,451900,0.970857,0.981187,-9.933561,9.6008,9.6009,3.2747,3.4399,0.2064,0.0000,58.36,60.4,70,30,452000,64.4
114,455900,0.959346,0.968518,-10.084050,9.7037,9.7033,3.2403,3.7884,0.2956,0.0000,60.65,62.7,52,22,456000,65.1
115,459900,,,,,,,,,,65.31,67.3,61,34,460000,65.3
116,463900,1.028487,1.042091,-10.292811,9.8066,9.8061,3.7920,4.2370,0.4182,0.0000,70.46,72.5,48,25,464000,65.9
117,467900,0.976020,0.990189,-10.366071,9.9189,9.9192,3.4649,3.8792,0.3424,0.0000,73.02,75.0,54,27,468000,66.6
118,471900,0.963756,0.979449,-10.495806,10.0121,10.0119,3.4418,3.9724,0.4154,0.0000,74.33,76.3,54,24,472000,67.2
119,475900,1.018215,1.036167,-10.555897,10.1326,10.1324,3.0078,3.6455,0.3693,0.0000,76.23,78.2,44,20,476000,67.9
120,479900,,,,,,,,,,82.13,84.1,47,20,480000,68.1
121,483900,1.013707,1.038415,-10.683829,10.2266,10.2282,3.1599,3.6449,0.4207,0.0000,83.76,85.8,49,27,484000,68.8
122,487900,1.019065,1.038759,-10.698579,10.3505,10.3483,3.9138,4.2616,0.5464,0.0000,78.52,80.5,50,26,488000,69.4
123,491900,1.051222,1.072174,-10.836698,10.4223,10.4212,3.8291,4.3584,0.4084,0.0000,73.98,76.0,61,30,492000,70.1
124,495900,1.043128,1.061788,-10.861352,10.5194,10.5196,4.8724,5.4480,0.4614,0.0000,69.12,71.1,50,15,496000,70.7
125,499900,,,,,,,,,,71.70,73.7,54,31,500000,70.9
126,503900,1.029830,1.047323,-11.025168,10.6182,10.6177,4.0947,4.5151,0.5346,0.0000,74.57,76.6,49,22,504000,71.6
127,507900,1.021217,1.043588,-11.140514,10.7238,10.7242,4.2351,4.6292,0.5506,0.0000,79.35,81.3,49,25,508000,72.3
128,511900,1.018290,1.041105,-11.236628,10.8091,10.8078,3.8192,4.5271,0.6235,0.0000,89.12,91.1,33,20,512000,73.0
129,515900,1.051909,1.074411,-11.273790,10.8972,10.8976,4.2813,4.4587,0.5633,0.0000,90.00,92.0,56,34,516000,73.6
130,519900,,,,,,,,,,87.32,89.3,34,25,520000,73.8
131,523900,1.058185,1.080268,-11.267979,11.0139,11.0133,3.4027,3.6998,0.3330,0.0000,87.86,89.9,49,25,524000,74.5
132,527900,1.095974,1.122430,-11.428874,11.0961,11.0952,4.2790,4.8567,0.4135,0.0000,89.59,91.6,46,25,528000,75.2
133,531900,1.050679,1.074180,-11.540762,11.1972,11.1977,4.0183,4.5969,0.4291,0.0000,88.73,90.7,37,18,532000,75.8
134,535900,1.073666,1.104261,-11.701813,11.2957,11.2961,3.9470,4.6799,0.4537,0.0000,92.72,94.7,47,29,536000,76.5
135,539900,,,,,,,,,,88.63,90.6,51,27,540000,76.7
136,543900,1.129486,1.160427,-11.761711,11.3669,11.3668,4.6331,5.0646,0.6818,0.0000,75.73,77.7,51,26,544000,77.4
137,547900,1.090896,1.121595,-11.962950,11.4850,11.4840,5.1005,5.7957,0.2660,0.0000,81.89,83.9,37,16,548000,78.0
138,551900,1.058875,1.092778,-12.086338,11.5785,11.5772,5.8293,6.5753,0.2317,0.0000,87.18,89.2,55,30,552000,78.7
139,555900,1.118819,1.161597,-12.064387,11.7012,11.7033,5.3131,6.2293,0.4029,0.0000,84.27,86.3,37,12,556000,79.3
140,559900,,,,,,,,,,87.43,89.4,54,25,560000,79.5
141,563900,1.167624,1.204971,-12.144801,11.7691,11.7680,5.7202,6.3617,0.3689,0.0000,86.91,88.9,34,14,564000,80.2
142,567900,1.116217,1.141350,-12.276532,11.8524,11.8510,4.4693,5.4097,0.3685,0.0000,91.10,93.1,50,27,568000,80.9
143,571900,1.182620,1.211638,-12.367217,11.9594,11.9596,4.8663,5.4645,0.4862,0.0000,86.85,88.9,48,27,572000,81.5
144,575900,1.112512,1.160918,-12.465691,12.0648,12.0637,5.7277,6.6507,0.3192,0.0000,77.88,79.9,40,16,576000,82.2
145,579900,,,,,,,,,,84.30,86.3,53,31,580000,82.4
146,583900,1.197031,1.249451,-12.538238,12.1318,12.1322,5.4080,6.6796,0.4058,0.0000,84.19,86.2,42,20,584000,83.1
147,587900,1.176302,1.209433,-12.707683,12.2404,12.2404,5.5264,6.1798,0.3721,0.0000,83.31,85.3,55,24,588000,83.8
148,591900,1.210076,1.251532,-12.784684,12.3017,12.3014,5.6733,6.2429,0.4569,0.0000,80.58,82.6,43,20,592000,84.5
149,595900,1.178011,1.216881,-12.857577,12.4490,12.4490,4.9574,5.4822,0.5040,0.0000,81.19,83.2,48,19,596000,85.2
150,599900,,,,,,,,,,83.69,85.7,51,31,600000,85.3
151,603900,1.216271,1.249614,-12.939544,12.5155,12.5157,4.8860,5.5102,0.3316,0.0000,76.57,78.6,49,25,604000,86.0
152,607900,1.185756,1.227672,-13.007051,12.6120,12.6101,5.8630,5.9219,0.5279,0.0000,80.93,82.9,46,23,608000,86.7
153,611900,1.182216,1.222200,-13.070500,12.6727,12.6722,4.6703,5.6561,0.5671,0.0000,80.36,82.4,55,24,612000,87.4
154,615900,1.198752,1.239138,-13.159220,12.7742,12.7734,4.9305,5.7190,0.3529,0.0000,76.70,78.7,47,20,616000,88.0
155,619900,,,,,,,,,,75.88,77.9,52,29,620000,88.2
156,623900,1.207187,1.257639,-13.305971,12.8857,12.8862,5.1517,5.9177,0.6207,0.0000,75.40,77.4,57,24,624000,88.9
157,627900,1.215628,1.260758,-13.411973,12.9770,12.9754,5.2201,6.1391,0.7307,0.0000,74.67,76.7,51,29,628000,89.6
158,631900,1.193102,1.225163,-13.391508,13.0649,13.0664,5.9839,6.3243,0.7442,0.0000,72.86,74.9,51,22,632000,90.2
159,635900,1.247565,1.297012,-13.524331,13.1029,13.1011,5.3065,6.0171,0.5531,0.0000,72.27,74.3,64,29,636000,90.9
160,639900,,,,,,,,,,69.94,71.9,48,22,640000,91.1
161,643900,1.297238,1.346506,-13.614883,13.1989,13.2017,5.5234,6.9676,0.5466,0.0000,70.38,72.4,60,29,644000,91.7
162,647900,1.196923,1.243589,-13.778124,13.3307,13.3295,5.5034,6.3011,0.8093,0.0000,71.23,73.2,43,17,648000,92.4
163,651900,1.274308,1.325858,-13.813101,13.3880,13.3871,6.5636,7.3138,0.4185,0.0000,70.62,72.6,65,31,652000,93.1
164,655900,1.314572,1.378061,-13.900811,13.4840,13.4827,5.0706,6.0842,0.3909,0.0000,67.27,69.3,52,26,656000,93.8
165,659900,,,,,,,,,,71.43,73.4,60,37,660000,94.0
166,663900,1.330073,1.389770,-13.967289,13.5631,13.5635,4.8248,5.8934,0.3757,0.0000,66.70,68.7,64,35,664000,94.7
167,667900,1.329615,1.384761,-14.009523,13.6548,13.6542,5.6910,6.8750,0.6656,0.0000,62.31,64.3,58,26,668000,95.3
168,671900,1.284248,1.344852,-14.056393,13.7332,13.7335,5.4283,6.2052,0.5888,0.0000,64.11,66.1,63,29,672000,96.0
169,675900,1.266988,1.315414,-14.156601,13.7907,13.7887,6.2006,7.1231,0.4607,0.0000,63.40,65.4,63,33,676000,96.6
170,679900,,,,,,,,,,59.09,61.1,67,27,680000,96.9
171,683900,1.304051,1.361938,-14.228269,13.8975,13.8967,6.2245,7.5792,0.4691,0.0000,57.27,59.3,73,35,684000,97.6
172,687900,1.306281,1.359742,-14.335207,14.0063,14.0061,6.4111,7.5807,0.4421,0.0000,53.83,55.8,66,26,688000,98.2
173,691900,1.292827,1.343093,-14.414497,14.0398,14.0425,6.6887,7.1065,0.5169,0.0000,54.40,56.4,72,40,692000,98.9
174,695900,1.348950,1.395064,-14.534560,14.1466,14.1464,6.1972,6.9611,0.4611,0.0000,51.22,53.2,79,36,696000,99.6
175,699900,,,,,,,,,,50.78,52.8,79,43,700000,99.8
176,703900,1.261579,1.330842,-14.595253,14.2204,14.2181,6.2243,8.0032,0.4330,0.0000,51.71,53.7,68,38,704000,100.4
177,707900,1.311515,1.375789,-14.741924,14.2804,14.2792,7.9516,9.6017,0.4740,0.0000,51.66,53.7,76,39,708000,101.1
178,711900,1.422263,1.477333,-14.736808,14.3566,14.3567,7.3741,7.7736,0.3385,0.0000,52.95,54.9,76,41,712000,101.7
179,715900,1.383361,1.439609,-14.753399,14.4669,14.4666,6.8884,7.6795,0.4495,0.0000,52.72,54.7,71,34,716000,102.3
180,719900,,,,,,,,,,53.49,55.5,71,41,720000,102.5
181,723900,1.379521,1.444744,-14.918469,14.5321,14.5303,7.0497,8.1988,0.4428,0.0000,52.25,54.2,77,43,724000,103.0
182,727900,1.366557,1.435540,-14.927995,14.5977,14.5986,6.2469,7.7388,0.6633,0.0000,49.43,51.4,79,42,728000,103.6
183,731900,1.378090,1.438554,-15.039187,14.6855,14.6845,5.5242,6.4338,0.6947,0.0000,50.59,52.6,69,32,732000,104.1
184,735900,1.437054,1.501096,-15.090706,14.7491,14.7483,6.5020,7.8112,0.5851,0.0000,51.63,53.6,79,48,736000,104.7
185,739900,,,,,,,,,,50.60,52.6,77,38,740000,104.9
186,743900,1.436906,1.508048,-15.167805,14.8204,14.8219,6.0885,7.1707,0.3860,0.0000,50.30,52.3,81,37,744000,105.5
187,747900,1.449586,1.523984,-15.279180,14.9142,14.9145,6.3343,7.5113,0.5810,0.0000,47.24,49.2,76,31,748000,106.2
188,751900,1.413555,1.477395,-15.318824,14.9760,14.9745,6.2957,7.9191,0.6916,0.0000,50.04,52.0,79,40,752000,106.9
189,755900,1.436277,1.510727,-15.485243,15.0830,15.0815,8.3101,9.4065,0.4470,0.0000,47.83,49.8,87,42,756000,107.5
190,759900,,,,,,,,,,46.54,48.5,80,39,760000,107.7
191,763900,1.488745,1.564396,-15.497266,15.1147,15.1133,8.0508,8.9111,0.5276,0.0000,45.67,47.7,83,39,764000,108.3
192,767900,1.457674,1.527275,-15.560496,15.1655,15.1676,6.9704,8.5950,0.4242,0.0000,44.58,46.6,81,35,768000,108.9
193,771900,1.478484,1.555226,-15.606058,15.2395,15.2420,6.3644,8.2159,0.5669,0.0000,46.50,48.5,86,47,772000,109.5
194,775900,1.499622,1.580941,-15.674873,15.3072,15.3051,7.5173,8.6919,0.4738,0.0000,44.08,46.1,85,37,776000,110.1
195,779900,,,,,,,,,,45.34,47.3,85,49,780000,110.3
196,783900,1.455617,1.526749,-15.775517,15.3877,15.3896,7.1034,8.2590,0.3903,0.0000,46.99,49.0,83,38,784000,110.9
197,787900,1.442225,1.527544,-15.838309,15.4848,15.4820,7.9555,9.9032,0.3308,0.0000,47.39,49.4,82,40,788000,111.5
198,791900,1.541938,1.628244,-15.909240,15.5440,15.5432,7.7709,9.4811,0.5998,0.0000,46.31,48.3,86,50,792000,112.2
199,795900,1.414453,1.475455,-15.969782,15.6598,15.6628,7.0670,8.1057,0.6977,0.0000,44.80,46.8,90,51,796000,112.9
200,799900,,,,,,,,,,42.96,45.0,83,42,800000,113.1
201,803900,1.632971,1.691051,-16.008985,15.6193,15.6172,7.1138,7.7377,0.6733,0.0000,43.26,45.3,81,39,804000,113.7
202,807900,1.511628,1.583105,-16.181598,15.7560,15.7576,7.2731,8.5023,0.5598,0.0000,46.33,48.3,82,45,808000,114.2
203,811900,1.544915,1.622460,-16.240365,15.8216,15.8202,6.7041,8.3245,0.7097,0.0000,46.50,48.5,90,45,812000,114.8
204,815900,1.643320,1.733087,-16.219485,15.8804,15.8828,8.3881,10.1521,0.6758,0.0000,46.45,48.4,85,43,816000,115.4
205,819900,,,,,,,,,,44.75,46.7,83,40,820000,115.6
206,823900,1.604009,1.694853,-16.337167,15.9936,15.9911,6.3442,7.7239,0.7580,0.0000,42.50,44.5,88,40,824000,116.2
207,827900,1.613991,1.694532,-16.425229,16.0199,16.0195,7.3006,7.9635,0.4747,0.0000,42.35,44.4,93,47,828000,116.8
208,831900,1.653127,1.755625,-16.466159,16.0713,16.0716,9.0830,10.6890,0.3476,0.0000,42.68,44.7,85,41,832000,117.5
209,835900,1.710229,1.815129,-16.536976,16.1744,16.1748,7.9017,9.2726,0.4918,0.0000,43.14,45.1,93,47,836000,118.1
210,839900,,,,,,,,,,41.90,43.9,92,51,840000,118.3
211,843900,1.649921,1.748453,-16.613252,16.2287,16.2250,7.9340,9.3471,0.7170,0.0000,40.03,42.0,98,44,844000,118.9
212,847900,1.771872,1.877976,-16.708310,16.3067,16.3066,8.7266,10.1726,0.5149,0.0000,39.51,41.5,95,44,848000,119.6
213,851900,1.758204,1.855559,-16.794881,16.4077,16.4087,9.5981,10.6348,0.4461,0.0000,40.42,42.4,95,55,852000,120.2
214,855900,1.777487,1.893690,-16.785656,16.4064,16.4087,9.1683,10.2963,0.6307,0.0000,39.62,41.6,95,44,856000,120.8
215,859900,,,,,,,,,,39.34,41.3,96,46,860000,121.0
216,863900,1.728014,1.828487,-16.888757,16.4553,16.4527,8.3072,9.6065,0.4685,0.0000,39.64,41.6,98,49,864000,121.6
217,867900,1.696490,1.822819,-16.964220,16.5771,16.5771,7.9818,9.8610,0.3927,0.0000,38.86,40.9,96,43,868000,122.2
218,871900,1.840826,1.960099,-17.056808,16.6168,16.6169,9.8341,11.3615,0.6062,0.0000,39.82,41.8,100,61,872000,122.8
219,875900,1.776165,1.911622,-17.117832,16.7032,16.7051,8.7738,9.9456,0.6571,0.0000,38.02,40.0,99,48,876000,123.4
220,879900,,,,,,,,,,38.46,40.5,103,48,880000,123.6
221,883900,1.877362,2.039779,-17.180216,16.7736,16.7720,8.8176,10.4910,0.4456,0.0000,39.18,41.2,92,43,884000,124.1
