epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
99,395900,0.453781,0.460763,-9.183777,9.0710,9.0724,2.1809,1.9823,0.2589,0.0000,462.00,464.0,2,2,396000,114.5,0.248816,0.220472,0.014172
100,399900,,,,,,,,,,205.83,207.8,6,1,400000,114.7,,,
101,403900,0.486716,0.493622,-9.290184,9.1753,9.1759,1.8266,1.7063,0.3717,0.0000,299.50,301.5,4,2,404000,116.1,0.245563,0.217461,0.014051
102,407900,0.485626,0.495657,-9.380289,9.2795,9.2792,1.8071,1.7993,0.3046,0.0000,250.37,252.4,43,42,408000,117.6,0.248980,0.220530,0.014225
103,411900,0.477958,0.483446,-9.489252,9.3885,9.3882,1.9048,1.9349,0.2030,0.0000,215.33,217.3,15,6,412000,118.9,0.268091,0.237491,0.015300
104,415900,0.505266,0.515054,-9.604391,9.4876,9.4870,1.8645,1.7142,0.2137,0.0000,247.07,249.1,15,4,416000,120.3,0.229708,0.203535,0.013086
105,419900,,,,,,,,,,277.10,279.1,10,0,420000,120.5,,,
106,423900,0.536211,0.545445,-9.708249,9.5941,9.5944,1.8884,1.7652,0.2669,0.0000,207.67,209.7,24,1,424000,122.0,0.245223,0.216631,0.014296
107,427900,0.494078,0.501703,-9.826898,9.7175,9.7185,2.1625,2.0854,0.4230,0.0000,206.92,208.9,13,0,428000,123.4,0.232192,0.205404,0.013394
108,431900,0.508719,0.514865,-9.910269,9.8135,9.8122,2.7587,2.4433,0.2684,0.0000,249.20,251.2,10,3,432000,124.7,0.236506,0.209104,0.013701
109,435900,0.543128,0.553646,-10.013816,9.9031,9.9035,2.3377,2.2634,0.2482,0.0000,247.83,249.8,6,3,436000,126.1,0.206343,0.182643,0.011850
110,439900,,,,,,,,,,237.28,239.3,18,6,440000,126.3,,,
111,443900,0.539503,0.548053,-10.125355,10.0148,10.0149,1.9041,1.8415,0.3586,0.0000,211.20,213.2,5,0,444000,127.7,0.233962,0.207059,0.013451
112,447900,0.531343,0.538624,-10.222524,10.1234,10.1238,2.3000,2.2574,0.4347,0.0000,168.50,170.5,34,2,448000,129.1,0.231948,0.205101,0.013423
113,451900,0.544568,0.555893,-10.319616,10.2331,10.2325,2.1333,2.1595,0.2461,0.0000,165.67,167.7,3,0,452000,130.5,0.216669,0.191480,0.012595
114,455900,0.520619,0.529847,-10.441622,10.3352,10.3348,2.1622,2.2319,0.2179,0.0000,113.43,115.4,7,1,456000,132.0,0.229557,0.203062,0.013247
115,459900,,,,,,,,,,122.64,124.6,14,2,460000,132.2,,,
116,463900,0.584273,0.596115,-10.537435,10.4366,10.4370,2.0071,2.0639,0.3624,0.0000,165.19,167.2,16,5,464000,133.6,0.220374,0.195239,0.012567
117,467900,0.544028,0.551977,-10.635943,10.5508,10.5512,1.9507,1.9635,0.2008,0.0000,107.00,109.0,6,1,468000,135.0,0.233948,0.207320,0.013314
118,471900,0.555170,0.569391,-10.749258,10.6544,10.6533,2.2823,2.2337,0.3101,0.0000,180.00,182.0,5,2,472000,136.3,0.206015,0.182518,0.011749
119,475900,0.578626,0.589701,-10.861243,10.7576,10.7590,2.4666,2.2208,0.2277,0.0000,241.75,243.8,8,4,476000,137.7,0.228620,0.202699,0.012960
120,479900,,,,,,,,,,274.60,276.6,5,4,480000,137.9,,,
121,483900,0.550964,0.559342,-10.975976,10.8756,10.8749,2.2303,2.2864,0.1609,0.0000,303.90,305.9,10,9,484000,139.2,0.202973,0.179307,0.011833
122,487900,0.580930,0.593830,-11.076236,10.9739,10.9738,2.0832,2.1225,0.2155,0.0000,344.00,346.0,11,8,488000,140.6,0.245392,0.217157,0.014117
123,491900,0.590236,0.602385,-11.168491,11.0677,11.0678,2.2681,1.9172,0.2576,0.0000,228.23,230.2,13,9,492000,141.7,0.237239,0.210700,0.013270
124,495900,0.633056,0.642693,-11.259516,11.1665,11.1671,2.4449,2.3076,0.3870,0.0000,593.48,595.5,21,19,496000,143.1,0.210625,0.186136,0.012244
125,499900,,,,,,,,,,537.34,539.3,32,26,500000,143.3,,,
126,503900,0.611285,0.622260,-11.371120,11.2768,11.2754,3.1019,2.8622,0.3619,0.0000,223.14,225.1,29,14,504000,144.6,0.239669,0.211739,0.013965
127,507900,0.603046,0.617301,-11.458237,11.3743,11.3743,2.5091,2.3705,0.3586,0.0000,191.28,193.3,32,15,508000,145.9,0.263266,0.233601,0.014833
128,511900,0.654164,0.667058,-11.570356,11.4717,11.4725,2.4342,2.2207,0.2757,0.0000,215.21,217.2,43,31,512000,147.1,0.274428,0.242751,0.015839
129,515900,0.631509,0.644113,-11.668178,11.5767,11.5762,2.8588,2.7543,0.2629,0.0000,143.64,145.6,36,22,516000,148.5,0.256958,0.226738,0.015110
130,519900,,,,,,,,,,103.77,105.8,62,38,520000,148.6,,,
131,523900,0.626124,0.641903,-11.780719,11.6792,11.6803,2.1611,2.1785,0.2478,0.0000,125.31,127.2,36,12,524000,149.9,0.289339,0.255321,0.017009
132,527900,0.636831,0.659172,-11.863421,11.7723,11.7722,2.6319,2.7047,0.2794,0.0000,87.00,89.0,40,18,528000,151.2,0.270096,0.238615,0.015741
133,531900,0.663907,0.676237,-11.968026,11.8739,11.8736,2.8726,2.7986,0.2559,0.0000,138.96,140.9,28,17,532000,152.5,0.295584,0.261509,0.017037
134,535900,0.666932,0.685301,-12.075398,11.9704,11.9703,2.9315,2.7242,0.2880,0.0000,113.27,115.3,30,14,536000,153.8,0.264923,0.232681,0.016121
135,539900,,,,,,,,,,112.69,114.7,39,19,540000,154.0,,,
136,543900,0.688993,0.710601,-12.146284,12.0747,12.0745,2.6610,2.5564,0.4848,0.0000,101.47,103.5,66,44,544000,155.3,0.260946,0.230050,0.015448
137,547900,0.669383,0.690299,-12.252867,12.1775,12.1777,2.8363,2.6936,0.4687,0.0000,69.81,71.8,37,13,548000,156.6,0.287759,0.256146,0.015807
138,551900,0.686847,0.704722,-12.365854,12.2700,12.2709,3.3611,3.3114,0.2266,0.0000,88.48,90.5,31,19,552000,158.0,0.311863,0.276794,0.017535
139,555900,0.670228,0.690229,-12.481629,12.3899,12.3892,3.1586,3.0807,0.2356,0.0000,103.70,105.7,44,23,556000,159.4,0.271132,0.240188,0.015472
140,559900,,,,,,,,,,105.97,108.0,40,23,560000,159.6,,,
141,563900,0.681760,0.703117,-12.561197,12.4759,12.4773,3.4681,3.5264,0.3438,0.0000,88.86,90.9,44,20,564000,160.9,0.307613,0.272302,0.017656
142,567900,0.719411,0.737725,-12.664167,12.5622,12.5629,3.0406,3.0667,0.2385,0.0000,96.94,98.9,33,19,568000,162.1,0.291318,0.257629,0.016844
143,571900,0.740765,0.761871,-12.743177,12.6606,12.6600,2.7914,2.7056,0.3652,0.0000,106.29,108.3,34,9,572000,163.4,0.281632,0.247952,0.016840
144,575900,0.742317,0.761558,-12.862004,12.7621,12.7611,3.1179,2.8541,0.3015,0.0000,111.45,113.4,49,28,576000,164.8,0.313074,0.277198,0.017938
145,579900,,,,,,,,,,100.93,102.9,29,15,580000,165.0,,,
146,583900,0.736963,0.757329,-12.945667,12.8569,12.8565,3.7845,3.4835,0.3129,0.0000,94.80,96.8,50,21,584000,166.3,0.281780,0.248759,0.016511
147,587900,0.707796,0.731712,-13.061072,12.9594,12.9608,3.7118,3.7790,0.3662,0.0000,95.94,97.9,48,31,588000,167.7,0.298836,0.265043,0.016897
148,591900,0.786482,0.811642,-13.139111,13.0507,13.0485,3.3047,3.0631,0.4227,0.0000,78.74,80.7,39,17,592000,169.0,0.279556,0.246744,0.016406
149,595900,0.710001,0.734779,-13.240404,13.1438,13.1431,3.5794,3.4980,0.3511,0.0000,87.05,89.0,41,21,596000,170.3,0.269423,0.238752,0.015336
150,599900,,,,,,,,,,93.19,95.2,42,22,600000,170.5,,,
151,603900,0.760765,0.785718,-13.334865,13.2368,13.2387,4.0365,3.6435,0.3353,0.0000,111.84,113.8,25,17,604000,171.9,0.287329,0.254547,0.016391
152,607900,0.762870,0.790053,-13.442269,13.3555,13.3549,3.2777,3.3171,0.3861,0.0000,102.98,105.0,42,16,608000,173.3,0.288102,0.255915,0.016093
153,611900,0.747604,0.783185,-13.546150,13.4393,13.4368,3.4023,3.6543,0.2376,0.0000,124.27,126.3,26,16,612000,174.6,0.273906,0.244338,0.014784
154,615900,0.759571,0.793185,-13.614439,13.5230,13.5247,3.4063,3.3746,0.2823,0.0000,118.16,120.2,37,22,616000,176.0,0.251349,0.221958,0.014695
155,619900,,,,,,,,,,131.21,133.2,19,16,620000,176.2,,,
156,623900,0.777072,0.807036,-13.719322,13.6126,13.6132,3.5569,3.5517,0.2698,0.0000,128.23,130.2,44,23,624000,177.5,0.275894,0.244789,0.015552
157,627900,0.724869,0.747231,-13.827789,13.7273,13.7271,3.0802,2.8735,0.2392,0.0000,111.34,113.3,41,18,628000,178.9,0.276317,0.244693,0.015812
158,631900,0.807600,0.837578,-13.903777,13.8033,13.8027,3.2369,3.1129,0.3356,0.0000,95.51,97.5,47,27,632000,180.2,0.279396,0.248008,0.015694
159,635900,0.809366,0.835971,-14.014228,13.9082,13.9078,3.9243,4.0291,0.2187,0.0000,83.47,85.5,40,16,636000,181.5,0.256537,0.227272,0.014633
160,639900,,,,,,,,,,94.02,96.0,43,20,640000,181.7,,,
161,643900,0.780533,0.812172,-14.080733,14.0029,14.0046,4.1401,3.8597,0.4765,0.0000,89.27,91.3,41,19,644000,183.0,0.260213,0.230330,0.014941
162,647900,0.805871,0.836521,-14.209176,14.0964,14.0951,3.6088,3.6845,0.2825,0.0000,107.41,109.4,29,18,648000,184.3,0.266239,0.236881,0.014679
163,651900,0.806197,0.845544,-14.293307,14.1940,14.1939,4.0252,3.9703,0.2624,0.0000,102.67,104.7,46,22,652000,185.7,0.238796,0.210673,0.014062
164,655900,0.784270,0.817600,-14.401251,14.2909,14.2900,4.2381,4.3517,0.2582,0.0000,101.41,103.4,44,27,656000,187.0,0.214558,0.189695,0.012431
165,659900,,,,,,,,,,92.63,94.6,35,19,660000,187.2,,,
166,663900,0.844607,0.882943,-14.461789,14.3525,14.3542,3.7875,3.7858,0.2316,0.0000,88.98,91.0,62,35,664000,188.5,0.259629,0.231214,0.014207
167,667900,0.821108,0.861766,-14.559164,14.4664,14.4646,4.2820,4.2700,0.3018,0.0000,77.83,79.8,41,15,668000,189.9,0.247968,0.219511,0.014228
168,671900,0.864099,0.903662,-14.668308,14.5747,14.5748,4.3711,4.7786,0.2750,0.0000,82.10,84.1,40,16,672000,191.2,0.235201,0.209203,0.012999
169,675900,0.878685,0.908422,-14.764325,14.6338,14.6339,4.5674,4.7420,0.3309,0.0000,96.36,98.4,39,19,676000,192.6,0.241560,0.214332,0.013614
170,679900,,,,,,,,,,99.18,101.2,49,30,680000,192.8,,,
171,683900,0.878827,0.914931,-14.829015,14.7245,14.7246,4.5046,4.5972,0.2333,0.0000,86.21,88.2,39,18,684000,194.2,0.216377,0.191397,0.012490
172,687900,0.887312,0.926293,-14.910238,14.8269,14.8285,4.1218,4.1028,0.3435,0.0000,94.55,96.6,38,19,688000,195.5,0.243961,0.216763,0.013599
173,691900,0.860697,0.901146,-15.022844,14.9205,14.9189,4.5258,4.7474,0.2635,0.0000,95.78,97.8,49,26,692000,196.8,0.238085,0.211518,0.013284
174,695900,0.846528,0.890201,-15.103865,14.9995,14.9998,4.5078,4.8342,0.2853,0.0000,91.81,93.8,43,25,696000,198.1,0.202382,0.179066,0.011658
175,699900,,,,,,,,,,80.03,82.0,36,10,700000,198.3,,,
176,703900,0.868966,0.909874,-15.187221,15.0983,15.0980,4.7351,4.5379,0.2918,0.0000,102.58,104.6,33,17,704000,199.6,0.197866,0.175640,0.011113
177,707900,0.856375,0.893007,-15.261043,15.1676,15.1662,4.6913,4.8952,0.2215,0.0000,105.50,107.5,40,18,708000,200.9,0.209707,0.185313,0.012197
178,711900,0.896521,0.929049,-15.382340,15.2673,15.2663,4.7493,4.3769,0.3715,0.0000,112.43,114.4,44,26,712000,202.2,0.239266,0.212399,0.013434
179,715900,0.840706,0.881412,-15.448416,15.3558,15.3567,4.8986,5.0943,0.4189,0.0000,94.92,96.9,38,19,716000,203.5,0.227288,0.202271,0.012509
180,719900,,,,,,,,,,93.23,95.2,39,25,720000,203.7,,,
181,723900,0.866528,0.910187,-15.560146,15.4533,15.4517,5.2405,5.2791,0.3912,0.0000,92.68,94.7,57,31,724000,205.1,0.218571,0.193800,0.012386
182,727900,0.836716,0.883766,-15.654191,15.5572,15.5573,4.5230,4.6668,0.3476,0.0000,78.17,80.2,42,20,728000,206.4,0.220091,0.194841,0.012625
183,731900,0.955408,0.998674,-15.731421,15.6065,15.6061,5.2077,5.4914,0.3593,0.0000,84.21,86.2,34,13,732000,207.8,0.224490,0.199494,0.012498
184,735900,0.914076,0.961595,-15.802501,15.6958,15.6948,5.1475,5.5701,0.2845,0.0000,87.91,89.9,67,46,736000,209.1,0.210876,0.188619,0.011128
